ano,mes,data,regiao,uf,cidade,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,preco_imovel,preco_m2,renda_media,taxa_juros,nivel_preco
2024,2,2024-02-01,Norte,TO,Palmas,Centro,Casa,45,1,2,398966.4,14874.93,1787.2,13.07,Luxo
2024,2,2024-02-01,Nordeste,BA,Salvador,Jardim América,Sala Comercial,152,0,1,179915.07,10829.96,3547.47,7.17,Luxo
2024,2,2024-02-01,Nordeste,BA,Feira de Santana,Boa Vista,Sala Comercial,49,3,0,1588642.09,6763.57,3777.6,11.91,Luxo
2024,2,2024-02-01,Nordeste,PE,Recife,Boa Vista,Apartamento,134,2,3,114108.94,8348.62,2878.64,11.15,Alto
2024,2,2024-02-01,Nordeste,PE,Jaboatão dos Guararapes,Vila Nova,Casa,138,1,1,229367.23,6217.82,3818.44,13.87,Baixo
2024,2,2024-02-01,Nordeste,CE,Fortaleza,Boa Vista,Studio,73,1,3,597712.79,14806.44,3642.28,13.39,Baixo
2024,2,2024-02-01,Nordeste,CE,Juazeiro do Norte,Boa Vista,Apartamento,210,3,3,214444.93,7151.32,3622.7,12.37,Luxo
2024,2,2024-02-01,Nordeste,MA,São Luís,Centro,Cobertura,120,2,3,488469.95,11660.09,2793.98,9.01,Luxo
2024,2,2024-02-01,Nordeste,PB,João Pessoa,Centro,Studio,120,3,0,430025.18,8430.6,3953.86,8.56,Luxo
2024,2,2024-02-01,Centro-Oeste,DF,Brasília,Jardim América,Casa,137,4,1,726756.17,6883.53,3538.39,9.01,Luxo
2024,2,2024-02-01,Centro-Oeste,GO,Goiânia,Jardim América,Cobertura,58,1,3,352230.96,17750.11,4500.07,7.57,Baixo
2024,2,2024-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Studio,56,1,2,181972.44,5852.45,3232.25,10.75,Luxo
2024,2,2024-02-01,Centro-Oeste,MT,Cuiabá,Jardim América,Sala Comercial,201,1,0,577969.94,11286.03,3578.64,9.45,Alto
2024,2,2024-02-01,Centro-Oeste,MS,Campo Grande,Centro,Cobertura,129,2,1,163132.84,11965.35,3012.88,7.85,Luxo
2024,2,2024-02-01,Sudeste,SP,São Paulo,Jardim América,Studio,124,4,1,189901.91,3779.2,3392.74,8.29,Alto
2024,2,2024-02-01,Sudeste,SP,Campinas,Jardim América,Cobertura,84,2,1,241239.18,12866.83,4748.62,7.79,Médio
2024,2,2024-02-01,Sudeste,SP,Ribeirão Preto,Centro,Casa,168,2,2,505257.71,6693.93,4001.23,8.1,Baixo
2024,2,2024-02-01,Sudeste,RJ,Rio de Janeiro,Jardim América,Cobertura,139,1,3,1571954.07,11089.82,3568.31,9.94,Médio
2024,2,2024-02-01,Sudeste,RJ,Niterói,Centro,Studio,182,0,2,363028.53,3655.78,2998.67,10.13,Baixo
2024,2,2024-02-01,Sudeste,RJ,Nova Iguaçu,Vila Nova,Cobertura,128,0,1,486818.39,10578.68,3029.16,10.49,Alto
2024,2,2024-02-01,Sudeste,RJ,Petrópolis,Jardim América,Studio,154,0,0,96626.25,15176.15,2374.69,7.42,Luxo
2024,2,2024-02-01,Sudeste,MG,Belo Horizonte,Centro,Sala Comercial,64,3,1,1420535.18,14122.67,3394.67,10.99,Baixo
2024,2,2024-02-01,Sudeste,MG,Uberlândia,Vila Nova,Cobertura,112,0,1,945386.28,17411.75,3861.99,10.99,Luxo
2024,2,2024-02-01,Sudeste,MG,Juiz de Fora,Jardim América,Apartamento,79,2,0,318050.05,12815.91,4517.7,7.14,Luxo
2024,2,2024-02-01,Sudeste,ES,Vitória,Jardim América,Cobertura,145,0,2,279863.24,15274.19,1780.56,9.69,Luxo
2024,2,2024-02-01,Sudeste,ES,Vila Velha,Jardim América,Studio,56,1,1,312142.21,15972.58,3786.91,10.5,Alto
2024,2,2024-02-01,Sudeste,ES,Serra,Jardim América,Casa,216,3,1,633225.98,12739.38,2976.13,8.26,Médio
2024,2,2024-02-01,Sul,PR,Curitiba,Boa Vista,Apartamento,158,2,2,504400.51,16662.26,3748.1,11.89,Baixo
2024,2,2024-02-01,Sul,PR,Londrina,Jardim América,Sala Comercial,42,0,1,3106412.1,12514.47,2376.44,10.17,Médio
2024,2,2024-02-01,Sul,SC,Florianópolis,Vila Nova,Sala Comercial,45,4,1,1039416.31,7890.47,3245.19,13.38,Luxo
2024,2,2024-02-01,Sul,SC,Joinville,Vila Nova,Casa,128,2,1,173578.25,17695.07,3483.58,9.54,Luxo
2024,2,2024-02-01,Sul,RS,Porto Alegre,Jardim América,Casa,61,0,1,823480.43,9855.47,2995.54,7.69,Luxo
2024,2,2024-02-01,Sul,RS,Caxias do Sul,Centro,Casa,85,2,1,1112506.37,5829.63,3321.3,7.78,Médio
2024,3,2024-03-01,Norte,AM,Manaus,Boa Vista,Sala Comercial,218,2,0,837979.77,10077.82,5107.53,9.12,Luxo
2024,3,2024-03-01,Norte,PA,Belém,Centro,Cobertura,95,4,2,725203.47,10060.76,3835.65,11.56,Luxo
2024,3,2024-03-01,Norte,PA,Santarém,Jardim América,Cobertura,127,0,1,513566.72,17391.8,3992.85,13.96,Médio
2024,3,2024-03-01,Norte,RO,Porto Velho,Jardim América,Apartamento,179,2,1,439429.77,17774.35,3751.12,12.74,Luxo
2024,3,2024-03-01,Norte,TO,Palmas,Vila Nova,Studio,105,3,1,426069.5,5025.15,4314.83,12.07,Luxo
2024,3,2024-03-01,Nordeste,BA,Salvador,Boa Vista,Apartamento,191,0,0,6416335.58,3804.72,2677.55,11.12,Luxo
2024,3,2024-03-01,Nordeste,BA,Feira de Santana,Vila Nova,Cobertura,45,3,2,1177781.25,5993.37,4410.52,9.19,Médio
2024,3,2024-03-01,Nordeste,PE,Recife,Boa Vista,Apartamento,58,0,0,543708.29,13085.06,4074.44,9.65,Baixo
2024,3,2024-03-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Cobertura,159,0,2,283356.57,9689.59,3188.57,13.1,Médio
2024,3,2024-03-01,Nordeste,CE,Fortaleza,Jardim América,Apartamento,46,2,0,1087076.82,5891.05,3559.79,11.55,Médio
2024,3,2024-03-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Cobertura,111,1,3,826446.36,5525.82,4280.13,9.58,Luxo
2024,3,2024-03-01,Nordeste,MA,São Luís,Jardim América,Cobertura,195,2,3,491538.53,13577.77,3164.15,9.69,Alto
2024,3,2024-03-01,Nordeste,PB,João Pessoa,Jardim América,Apartamento,36,0,0,244280.2,8468.17,4542.48,10.67,Médio
2024,3,2024-03-01,Centro-Oeste,DF,Brasília,Boa Vista,Sala Comercial,44,0,0,1242481.61,5424.84,3266.72,12.94,Baixo
2024,3,2024-03-01,Centro-Oeste,GO,Goiânia,Vila Nova,Casa,69,1,2,926577.11,7951.24,3925.55,8.44,Médio
2024,3,2024-03-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Sala Comercial,101,4,3,505799.19,14507.66,3278.95,10.67,Alto
2024,3,2024-03-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Cobertura,42,2,3,299797.16,13811.34,4658.11,11.05,Luxo
2024,3,2024-03-01,Centro-Oeste,MS,Campo Grande,Centro,Casa,184,0,1,1094761.74,4645.85,1706.02,10.36,Médio
2024,3,2024-03-01,Sudeste,SP,São Paulo,Vila Nova,Apartamento,148,4,3,248651.14,5261.46,3539.9,13.01,Baixo
2024,3,2024-03-01,Sudeste,SP,Campinas,Centro,Casa,153,4,1,1356566.65,7323.69,3096.18,12.39,Médio
2024,3,2024-03-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Apartamento,125,0,0,1271669.04,15625.58,4028.95,9.46,Alto
2024,3,2024-03-01,Sudeste,RJ,Rio de Janeiro,Centro,Studio,189,1,3,107207.18,11331.49,2435.24,11.24,Alto
2024,3,2024-03-01,Sudeste,RJ,Niterói,Vila Nova,Cobertura,64,0,3,263418.28,11433.55,3896.36,12.14,Luxo
2024,3,2024-03-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Cobertura,81,3,3,934189.51,17498.24,3288.93,12.28,Luxo
2024,3,2024-03-01,Sudeste,RJ,Petrópolis,Vila Nova,Cobertura,212,3,0,414576.54,17981.6,4759.02,12.05,Luxo
2024,3,2024-03-01,Sudeste,MG,Belo Horizonte,Jardim América,Sala Comercial,58,0,0,515181.82,6944.32,4345.13,12.67,Baixo
2024,3,2024-03-01,Sudeste,MG,Uberlândia,Jardim América,Apartamento,46,1,2,350897.62,17886.6,4070.25,8.82,Médio
2024,3,2024-03-01,Sudeste,MG,Juiz de Fora,Centro,Sala Comercial,152,1,3,763846.43,10854.04,2222.15,13.83,Baixo
2024,3,2024-03-01,Sudeste,ES,Vitória,Jardim América,Sala Comercial,64,0,3,883737.04,8425.3,3572.68,12.51,Baixo
2024,3,2024-03-01,Sudeste,ES,Vila Velha,Jardim América,Cobertura,100,0,0,117003.38,6674.5,3919.84,10.75,Médio
2024,3,2024-03-01,Sudeste,ES,Serra,Jardim América,Sala Comercial,76,1,1,1011296.07,16673.43,3688.25,9.73,Médio
2024,3,2024-03-01,Sul,PR,Curitiba,Jardim América,Apartamento,208,4,0,536541.1,13044.23,5697.27,7.0,Luxo
2024,3,2024-03-01,Sul,PR,Londrina,Vila Nova,Apartamento,211,0,1,170776.35,7230.57,4392.27,10.58,Alto
2024,3,2024-03-01,Sul,SC,Florianópolis,Centro,Studio,167,1,2,185794.79,9662.05,2956.5,11.29,Luxo
2024,3,2024-03-01,Sul,SC,Joinville,Boa Vista,Casa,175,4,2,164964.56,11237.75,3371.37,10.28,Baixo
2024,3,2024-03-01,Sul,RS,Porto Alegre,Centro,Apartamento,219,4,3,849756.75,13626.26,4968.58,9.14,Médio
2024,3,2024-03-01,Sul,RS,Caxias do Sul,Boa Vista,Casa,43,0,0,607539.05,17806.88,3241.95,13.26,Baixo
2024,4,2024-04-01,Norte,AM,Manaus,Boa Vista,Casa,88,3,0,1166231.89,5843.12,3513.39,7.29,Médio
2024,4,2024-04-01,Norte,PA,Belém,Vila Nova,Sala Comercial,213,1,1,532597.28,11663.56,4044.58,11.56,Médio
2024,4,2024-04-01,Norte,PA,Santarém,Centro,Apartamento,112,0,3,732856.13,15268.72,3404.3,9.33,Baixo
2024,4,2024-04-01,Norte,RO,Porto Velho,Jardim América,Studio,167,0,2,526768.91,7472.54,2844.4,8.32,Baixo
2024,4,2024-04-01,Norte,TO,Palmas,Jardim América,Apartamento,45,2,2,386669.61,5124.75,3065.61,8.11,Baixo
2024,4,2024-04-01,Nordeste,BA,Salvador,Jardim América,Studio,41,4,3,334291.05,5325.98,2653.98,12.67,Médio
2024,4,2024-04-01,Nordeste,BA,Feira de Santana,Centro,Apartamento,136,2,3,720255.16,8070.42,3064.77,7.56,Médio
2024,4,2024-04-01,Nordeste,PE,Recife,Boa Vista,Apartamento,35,1,2,289309.9,13035.68,3917.32,13.04,Médio
2024,4,2024-04-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Cobertura,214,4,1,512735.74,12543.46,3999.23,11.35,Luxo
2024,4,2024-04-01,Nordeste,CE,Fortaleza,Boa Vista,Cobertura,105,1,1,824740.7,13306.43,3035.27,12.29,Médio
2024,4,2024-04-01,Nordeste,CE,Juazeiro do Norte,Vila Nova,Cobertura,198,3,0,187803.71,8003.54,4035.76,7.21,Luxo
2024,4,2024-04-01,Nordeste,MA,São Luís,Boa Vista,Casa,168,3,3,549120.64,17583.89,4002.87,13.75,Médio
2024,4,2024-04-01,Nordeste,PB,João Pessoa,Centro,Casa,163,1,2,346428.11,11922.65,3328.99,11.6,Luxo
2024,4,2024-04-01,Centro-Oeste,DF,Brasília,Vila Nova,Casa,55,2,3,839762.3,14641.23,2453.24,9.48,Médio
2024,4,2024-04-01,Centro-Oeste,GO,Goiânia,Boa Vista,Cobertura,66,3,3,431883.47,16588.16,4126.08,12.97,Médio
2024,4,2024-04-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Studio,84,3,2,54674.54,5115.07,4993.51,10.64,Alto
2024,4,2024-04-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Casa,71,4,2,1255598.41,14035.61,4200.55,9.23,Luxo
2024,4,2024-04-01,Centro-Oeste,MS,Campo Grande,Jardim América,Cobertura,36,1,3,443998.02,12135.21,4507.04,8.01,Médio
2024,4,2024-04-01,Sudeste,SP,São Paulo,Jardim América,Cobertura,168,0,2,1188917.22,9164.81,2406.12,12.21,Médio
2024,4,2024-04-01,Sudeste,SP,Campinas,Jardim América,Studio,181,1,3,786945.06,8584.77,4153.79,9.79,Luxo
2024,4,2024-04-01,Sudeste,SP,Ribeirão Preto,Jardim América,Sala Comercial,46,4,3,250032.05,12371.81,3979.65,8.66,Médio
2024,4,2024-04-01,Sudeste,RJ,Rio de Janeiro,Centro,Cobertura,213,3,1,796875.78,6267.08,3332.05,12.17,Alto
2024,4,2024-04-01,Sudeste,RJ,Niterói,Jardim América,Studio,127,2,2,169080.01,6370.37,3447.21,7.49,Alto
2024,4,2024-04-01,Sudeste,RJ,Nova Iguaçu,Vila Nova,Studio,91,1,3,429966.66,11264.75,4047.2,8.01,Médio
2024,4,2024-04-01,Sudeste,RJ,Petrópolis,Centro,Apartamento,134,3,2,553957.99,9720.18,3181.6,7.89,Luxo
2024,4,2024-04-01,Sudeste,MG,Belo Horizonte,Vila Nova,Apartamento,114,4,1,459034.83,16852.08,4450.92,7.04,Alto
2024,4,2024-04-01,Sudeste,MG,Uberlândia,Jardim América,Cobertura,50,4,1,298282.25,10853.93,2867.91,10.96,Médio
2024,4,2024-04-01,Sudeste,MG,Juiz de Fora,Centro,Studio,150,3,1,79681.18,11322.8,2926.98,8.04,Médio
2024,4,2024-04-01,Sudeste,ES,Vitória,Centro,Apartamento,141,3,0,762605.99,15025.11,3659.27,10.15,Médio
2024,4,2024-04-01,Sudeste,ES,Vila Velha,Vila Nova,Sala Comercial,98,0,3,726975.13,5028.94,2809.7,8.37,Luxo
2024,4,2024-04-01,Sudeste,ES,Serra,Centro,Casa,95,1,1,597121.48,11143.68,2336.69,9.41,Médio
2024,4,2024-04-01,Sul,PR,Curitiba,Boa Vista,Sala Comercial,193,4,2,346454.92,5188.9,4671.38,8.97,Luxo
2024,4,2024-04-01,Sul,PR,Londrina,Boa Vista,Cobertura,183,2,2,339607.14,7298.78,3514.9,7.61,Alto
2024,4,2024-04-01,Sul,SC,Florianópolis,Jardim América,Sala Comercial,209,4,3,342048.68,17305.56,3920.63,12.93,Luxo
2024,4,2024-04-01,Sul,SC,Joinville,Boa Vista,Apartamento,115,3,0,384142.1,6677.83,4612.11,13.69,Luxo
2024,4,2024-04-01,Sul,RS,Porto Alegre,Centro,Sala Comercial,186,1,0,220696.34,17528.65,3762.08,11.29,Alto
2024,4,2024-04-01,Sul,RS,Caxias do Sul,Boa Vista,Apartamento,172,2,3,786232.23,5489.29,2627.65,8.33,Alto
2024,5,2024-05-01,Norte,AM,Manaus,Vila Nova,Studio,170,0,2,265361.49,15090.86,4805.77,11.14,Baixo
2024,5,2024-05-01,Norte,PA,Belém,Jardim América,Casa,73,2,2,1301557.38,14321.31,3473.03,13.95,Luxo
2024,5,2024-05-01,Norte,PA,Santarém,Jardim América,Sala Comercial,157,2,3,164461.48,12811.03,3977.07,10.36,Alto
2024,5,2024-05-01,Norte,RO,Porto Velho,Boa Vista,Sala Comercial,149,0,1,1223176.87,9588.17,4295.13,12.13,Baixo
2024,5,2024-05-01,Norte,TO,Palmas,Boa Vista,Sala Comercial,40,1,2,2347104.81,7814.45,3856.95,12.7,Médio
2024,5,2024-05-01,Nordeste,BA,Salvador,Centro,Studio,95,2,2,300267.28,11976.27,3156.92,12.33,Luxo
2024,5,2024-05-01,Nordeste,BA,Feira de Santana,Vila Nova,Casa,119,4,0,453622.18,12643.63,3523.14,11.21,Baixo
2024,5,2024-05-01,Nordeste,PE,Recife,Boa Vista,Casa,90,0,3,471084.7,8189.74,3542.03,7.41,Alto
2024,5,2024-05-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Apartamento,128,1,1,407754.58,11607.95,4922.24,9.35,Baixo
2024,5,2024-05-01,Nordeste,CE,Fortaleza,Jardim América,Sala Comercial,89,0,2,453319.42,10964.06,5118.22,12.63,Médio
2024,5,2024-05-01,Nordeste,CE,Juazeiro do Norte,Centro,Casa,199,1,0,1992703.07,17194.64,2334.62,12.55,Alto
2024,5,2024-05-01,Nordeste,MA,São Luís,Jardim América,Apartamento,41,2,2,843454.92,14510.71,3194.79,10.48,Luxo
2024,5,2024-05-01,Nordeste,PB,João Pessoa,Centro,Sala Comercial,44,1,1,439072.37,14919.9,3644.61,7.61,Baixo
2024,5,2024-05-01,Centro-Oeste,DF,Brasília,Boa Vista,Sala Comercial,58,0,2,361529.17,6595.88,2785.68,10.11,Alto
2024,5,2024-05-01,Centro-Oeste,GO,Goiânia,Vila Nova,Cobertura,113,3,3,249813.08,5612.38,3219.76,11.03,Luxo
2024,5,2024-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Cobertura,150,1,2,1886555.45,6219.81,3403.32,9.21,Luxo
2024,5,2024-05-01,Centro-Oeste,MT,Cuiabá,Vila Nova,Casa,41,4,1,515306.87,8880.9,2755.42,13.76,Baixo
2024,5,2024-05-01,Centro-Oeste,MS,Campo Grande,Vila Nova,Sala Comercial,157,4,0,3209137.81,15910.7,3394.91,9.89,Baixo
2024,5,2024-05-01,Sudeste,SP,São Paulo,Centro,Studio,64,3,0,878075.87,12789.86,3944.77,10.05,Alto
2024,5,2024-05-01,Sudeste,SP,Campinas,Centro,Casa,72,2,3,1392180.69,10448.98,2937.84,13.06,Luxo
2024,5,2024-05-01,Sudeste,SP,Ribeirão Preto,Centro,Apartamento,148,2,2,553936.96,16783.21,3562.24,12.91,Alto
2024,5,2024-05-01,Sudeste,RJ,Rio de Janeiro,Vila Nova,Studio,125,3,2,254364.39,16991.61,4053.98,8.34,Baixo
2024,5,2024-05-01,Sudeste,RJ,Niterói,Centro,Sala Comercial,185,3,1,862689.0,5896.46,3611.27,13.66,Baixo
2024,5,2024-05-01,Sudeste,RJ,Nova Iguaçu,Centro,Apartamento,200,0,0,710936.12,7982.54,3141.25,12.97,Baixo
2024,5,2024-05-01,Sudeste,RJ,Petrópolis,Vila Nova,Sala Comercial,198,0,3,557782.47,11546.68,4626.95,12.81,Alto
2024,5,2024-05-01,Sudeste,MG,Belo Horizonte,Centro,Sala Comercial,32,3,3,318300.35,8017.17,2309.96,11.45,Baixo
2024,5,2024-05-01,Sudeste,MG,Uberlândia,Vila Nova,Apartamento,47,4,2,717064.4,5319.26,3821.74,13.86,Alto
2024,5,2024-05-01,Sudeste,MG,Juiz de Fora,Jardim América,Sala Comercial,44,3,1,817669.51,17535.28,3909.15,12.94,Luxo
2024,5,2024-05-01,Sudeste,ES,Vitória,Vila Nova,Studio,145,1,0,650107.38,14368.92,3789.27,11.11,Médio
2024,5,2024-05-01,Sudeste,ES,Vila Velha,Centro,Casa,128,3,2,1711160.17,14031.96,3654.2,13.67,Luxo
2024,5,2024-05-01,Sudeste,ES,Serra,Jardim América,Cobertura,38,3,1,331256.28,17686.58,2949.82,10.37,Baixo
2024,5,2024-05-01,Sul,PR,Curitiba,Boa Vista,Sala Comercial,217,2,1,411840.89,14487.63,4628.27,7.19,Baixo
2024,5,2024-05-01,Sul,PR,Londrina,Vila Nova,Sala Comercial,179,4,3,933570.59,15611.92,3481.29,7.7,Baixo
2024,5,2024-05-01,Sul,SC,Florianópolis,Jardim América,Apartamento,45,4,1,154538.92,9396.79,3133.84,9.82,Médio
2024,5,2024-05-01,Sul,SC,Joinville,Centro,Studio,179,4,0,156421.22,4237.05,4599.71,13.15,Médio
2024,5,2024-05-01,Sul,RS,Porto Alegre,Centro,Casa,68,4,3,65686.78,5733.7,3842.81,7.08,Luxo
2024,5,2024-05-01,Sul,RS,Caxias do Sul,Vila Nova,Studio,151,1,1,976515.72,15275.39,3594.39,7.61,Médio
2024,6,2024-06-01,Norte,AM,Manaus,Jardim América,Sala Comercial,102,2,0,1184762.84,10295.97,4085.46,10.85,Baixo
2024,6,2024-06-01,Norte,PA,Belém,Vila Nova,Sala Comercial,193,4,1,1316943.1,14188.25,4790.03,12.05,Luxo
2024,6,2024-06-01,Norte,PA,Santarém,Centro,Casa,214,2,1,524757.36,9507.63,3042.46,13.58,Baixo
2024,6,2024-06-01,Norte,RO,Porto Velho,Boa Vista,Cobertura,95,0,3,503463.4,8408.14,3646.33,7.74,Médio
2024,6,2024-06-01,Norte,TO,Palmas,Jardim América,Cobertura,129,2,3,469011.51,13552.73,2394.63,13.03,Alto
2024,6,2024-06-01,Nordeste,BA,Salvador,Vila Nova,Cobertura,81,1,2,614178.02,10202.25,3308.03,13.79,Médio
2024,6,2024-06-01,Nordeste,BA,Feira de Santana,Jardim América,Sala Comercial,200,4,2,353890.95,10687.93,2825.04,12.74,Médio
2024,6,2024-06-01,Nordeste,PE,Recife,Vila Nova,Casa,59,2,2,656679.03,16320.71,3670.47,8.82,Alto
2024,6,2024-06-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Sala Comercial,144,1,2,360746.16,5201.13,2684.53,12.16,Médio
2024,6,2024-06-01,Nordeste,CE,Fortaleza,Vila Nova,Casa,90,2,3,122357.86,6442.51,4023.89,7.06,Médio
2024,6,2024-06-01,Nordeste,CE,Juazeiro do Norte,Boa Vista,Casa,101,1,1,359451.74,16661.41,3808.45,13.87,Luxo
2024,6,2024-06-01,Nordeste,MA,São Luís,Vila Nova,Cobertura,208,4,2,431159.0,16530.68,3514.96,12.78,Alto
2024,6,2024-06-01,Nordeste,PB,João Pessoa,Jardim América,Apartamento,138,1,0,1057704.38,14148.12,4181.64,12.19,Baixo
2024,6,2024-06-01,Centro-Oeste,DF,Brasília,Boa Vista,Casa,57,0,0,774638.84,12405.35,3173.11,10.81,Luxo
2024,6,2024-06-01,Centro-Oeste,GO,Goiânia,Vila Nova,Cobertura,66,4,3,623439.43,10846.75,3489.3,13.11,Médio
2024,6,2024-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Sala Comercial,58,3,0,222571.18,14794.62,3443.69,10.02,Alto
2024,6,2024-06-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Casa,170,3,3,352013.13,9399.17,3904.84,7.47,Médio
2024,6,2024-06-01,Centro-Oeste,MS,Campo Grande,Jardim América,Sala Comercial,56,0,0,246246.22,12838.44,3044.02,7.45,Médio
2024,6,2024-06-01,Sudeste,SP,São Paulo,Boa Vista,Cobertura,197,1,3,467496.51,5965.4,2616.4,12.18,Baixo
2024,6,2024-06-01,Sudeste,SP,Campinas,Vila Nova,Casa,106,0,0,537413.14,3758.34,2702.7,7.89,Alto
2024,6,2024-06-01,Sudeste,SP,Ribeirão Preto,Centro,Studio,206,2,3,247827.84,9664.03,3944.94,8.61,Luxo
2024,6,2024-06-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Cobertura,65,3,1,292719.74,17986.09,4142.05,12.26,Baixo
2024,6,2024-06-01,Sudeste,RJ,Niterói,Boa Vista,Studio,36,0,1,818293.71,7845.53,1431.28,8.68,Luxo
2024,6,2024-06-01,Sudeste,RJ,Nova Iguaçu,Vila Nova,Casa,142,4,2,538547.99,3659.19,2654.04,9.85,Baixo
2024,6,2024-06-01,Sudeste,RJ,Petrópolis,Boa Vista,Sala Comercial,74,0,1,509461.07,10106.74,2510.97,10.94,Baixo
2024,6,2024-06-01,Sudeste,MG,Belo Horizonte,Vila Nova,Sala Comercial,130,1,3,2116565.05,9844.29,1576.3,11.5,Alto
2024,6,2024-06-01,Sudeste,MG,Uberlândia,Jardim América,Cobertura,30,0,3,411003.93,14269.34,3950.4,7.2,Médio
2024,6,2024-06-01,Sudeste,MG,Juiz de Fora,Centro,Casa,132,4,3,409381.43,17545.38,3274.54,13.55,Baixo
2024,6,2024-06-01,Sudeste,ES,Vitória,Vila Nova,Apartamento,42,0,1,1257219.56,11859.94,4709.14,11.92,Baixo
2024,6,2024-06-01,Sudeste,ES,Vila Velha,Centro,Sala Comercial,117,3,3,335455.52,14833.81,3533.93,12.62,Luxo
2024,6,2024-06-01,Sudeste,ES,Serra,Jardim América,Studio,109,3,0,488176.25,16381.31,4548.05,11.06,Médio
2024,6,2024-06-01,Sul,PR,Curitiba,Vila Nova,Sala Comercial,164,3,2,327969.31,14817.24,2641.84,10.36,Baixo
2024,6,2024-06-01,Sul,PR,Londrina,Centro,Studio,134,2,3,634507.03,14071.02,3466.53,13.44,Médio
2024,6,2024-06-01,Sul,SC,Florianópolis,Jardim América,Sala Comercial,52,1,2,658743.75,17148.8,3858.85,8.67,Médio
2024,6,2024-06-01,Sul,SC,Joinville,Vila Nova,Sala Comercial,147,3,3,617991.71,9513.84,3282.66,7.1,Alto
2024,6,2024-06-01,Sul,RS,Porto Alegre,Jardim América,Casa,152,1,0,729901.62,9884.89,3863.45,7.88,Baixo
2024,6,2024-06-01,Sul,RS,Caxias do Sul,Jardim América,Casa,33,4,2,335371.38,8771.94,3385.24,10.45,Luxo
2024,7,2024-07-01,Norte,AM,Manaus,Vila Nova,Sala Comercial,207,3,0,470761.07,11076.36,4298.16,13.92,Luxo
2024,7,2024-07-01,Norte,PA,Belém,Boa Vista,Apartamento,128,0,0,59762.19,4073.46,2396.85,12.69,Alto
2024,7,2024-07-01,Norte,PA,Santarém,Boa Vista,Cobertura,33,4,1,1333400.2,10897.43,3622.83,10.8,Baixo
2024,7,2024-07-01,Norte,RO,Porto Velho,Centro,Studio,158,1,2,162627.83,9274.85,3751.05,13.43,Baixo
2024,7,2024-07-01,Norte,TO,Palmas,Vila Nova,Sala Comercial,39,0,2,1303367.82,16793.35,3878.15,12.88,Médio
2024,7,2024-07-01,Nordeste,BA,Salvador,Vila Nova,Sala Comercial,52,2,3,635612.74,7631.45,4142.42,13.16,Alto
2024,7,2024-07-01,Nordeste,BA,Feira de Santana,Boa Vista,Apartamento,91,3,1,463978.73,7620.5,2691.36,11.49,Baixo
2024,7,2024-07-01,Nordeste,PE,Recife,Vila Nova,Apartamento,156,3,0,1553371.97,9438.57,3879.94,7.36,Médio
2024,7,2024-07-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Sala Comercial,101,0,1,311120.34,14148.5,2318.06,7.92,Alto
2024,7,2024-07-01,Nordeste,CE,Fortaleza,Centro,Studio,103,1,3,1640345.04,6719.17,3450.74,9.31,Alto
2024,7,2024-07-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Casa,146,2,1,132928.15,14848.95,2537.02,8.58,Luxo
2024,7,2024-07-01,Nordeste,MA,São Luís,Jardim América,Cobertura,171,1,2,269463.56,9989.85,2602.95,10.12,Baixo
2024,7,2024-07-01,Nordeste,PB,João Pessoa,Vila Nova,Apartamento,213,2,3,968529.82,14399.61,3739.99,10.64,Baixo
2024,7,2024-07-01,Centro-Oeste,DF,Brasília,Boa Vista,Apartamento,117,1,2,328566.08,9787.23,3502.64,10.53,Baixo
2024,7,2024-07-01,Centro-Oeste,GO,Goiânia,Jardim América,Studio,121,4,0,632752.24,8290.84,3662.71,9.19,Alto
2024,7,2024-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Vila Nova,Cobertura,35,1,2,404719.36,9460.36,2409.48,11.79,Alto
2024,7,2024-07-01,Centro-Oeste,MT,Cuiabá,Centro,Cobertura,49,1,2,305154.38,8859.37,3478.54,11.8,Baixo
2024,7,2024-07-01,Centro-Oeste,MS,Campo Grande,Jardim América,Studio,90,1,3,388118.09,15896.51,2826.57,8.45,Luxo
2024,7,2024-07-01,Sudeste,SP,São Paulo,Boa Vista,Cobertura,191,2,2,414373.02,17495.22,2645.08,7.23,Médio
